accessCount,identifier,identifierType,category,outOfProcess,type,intervalBegin,intervalEnd,intervalBeginMs,intervalEndMs
0,com.apple.weather,bundleID,location,,access,2024-09-18T07:11:40.498Z,2024-09-18T07:11:50.500Z,115033,115068
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:15:07.818Z,2024-09-18T07:15:27.985Z,115754,115824
0,com.apple.Maps,bundleID,location,,access,2024-09-18T07:15:41.845Z,2024-09-18T07:15:51.845Z,115872,115907
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:15:52.088Z,2024-09-18T07:16:02.090Z,115908,115942
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:16:12.229Z,2024-09-18T07:16:42.115Z,115978,116081
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:16:27.494Z,2024-09-18T07:16:37.499Z,116031,116065
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:17:10.761Z,2024-09-18T07:17:44.005Z,116181,116297
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:17:45.870Z,2024-09-18T07:18:06.060Z,116303,116373
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:18:31.246Z,2024-09-18T07:18:47.152Z,116461,116516
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:18:59.573Z,2024-09-18T07:19:18.939Z,116559,116627
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:19:54.481Z,2024-09-18T07:20:15.093Z,116750,116822
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:20:01.899Z,2024-09-18T07:21:11.802Z,116776,117019
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:20:38.383Z,2024-09-18T07:20:58.073Z,116903,116971
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:21:37.085Z,2024-09-18T07:21:57.192Z,117107,117177
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:22:18.076Z,2024-09-18T07:22:38.078Z,117249,117319
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:23:07.070Z,2024-09-18T07:23:27.068Z,117420,117489
0,com.apple.Maps,bundleID,location,,access,2024-09-18T07:23:40.640Z,2024-09-18T07:24:00.169Z,117536,117604
0,com.apple.Maps,bundleID,contacts,,access,2024-09-18T07:23:41.092Z,2024-09-18T07:24:57.301Z,117538,117803
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:23:45.875Z,2024-09-18T07:24:06.080Z,117554,117625
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:24:10.414Z,2024-09-18T07:24:20.417Z,117640,117674
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:24:10.451Z,2024-09-18T07:25:25.459Z,117640,117901
0,com.apple.weather,bundleID,location,,access,2024-09-18T07:24:28.564Z,2024-09-18T07:24:38.565Z,117703,117738
0,com.apple.Maps,bundleID,location,,access,2024-09-18T07:26:30.264Z,2024-09-18T07:26:40.267Z,118126,118161
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T07:45:00.370Z,2024-09-18T07:46:15.351Z,121984,122245
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T07:45:07.652Z,2024-09-18T07:45:08.325Z,122010,122012
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:45:11.001Z,2024-09-18T07:45:21.002Z,122021,122056
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:47:20.643Z,2024-09-18T07:47:23.714Z,122472,122483
0,com.apple.Maps,bundleID,location,,access,2024-09-18T07:48:14.347Z,2024-09-18T07:48:24.350Z,122659,122693
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:49:15.324Z,2024-09-18T07:49:25.328Z,122871,122905
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T07:49:34.232Z,2024-09-18T07:49:44.232Z,122936,122971
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:55:31.746Z,2024-09-18T07:55:31.748Z,124179,124179
0,com.google.Maps,bundleID,location,,access,2024-09-18T07:56:08.846Z,2024-09-18T07:56:28.328Z,124308,124376
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:57:40.400Z,2024-09-18T07:59:37.546Z,124626,125033
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T07:59:39.504Z,2024-09-18T08:01:03.215Z,125040,125331
0,com.google.Maps,bundleID,location,,access,2024-09-18T08:01:12.786Z,2024-09-18T08:01:32.300Z,125364,125432
0,com.apple.Passbook,bundleID,location,,access,2024-09-18T08:03:47.853Z,2024-09-18T08:04:02.696Z,125903,125955
0,com.apple.weather,bundleID,location,,access,2024-09-18T08:04:53.111Z,2024-09-18T08:05:24.285Z,126130,126238
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T08:06:14.033Z,2024-09-18T08:09:24.640Z,126411,127074
0,com.apple.Maps,bundleID,location,,access,2024-09-18T08:11:57.315Z,2024-09-18T08:12:07.320Z,127605,127639
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T08:27:11.358Z,2024-09-18T08:34:08.899Z,130782,132233
0,com.apple.freeform,bundleID,contacts,,access,2024-09-18T08:54:19.360Z,2024-09-18T08:55:34.306Z,136440,136701
0,com.tplink.tapo,bundleID,location,,access,2024-09-18T08:54:25.217Z,2024-09-18T08:54:35.222Z,136461,136495
0,com.apple.Maps,bundleID,location,,access,2024-09-18T08:55:03.675Z,2024-09-18T08:55:13.679Z,136594,136629
0,com.google.Maps,bundleID,location,,access,2024-09-18T09:29:51.330Z,2024-09-18T09:30:17.297Z,143851,143941
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T09:30:38.964Z,2024-09-18T09:31:23.279Z,144016,144170
0,com.apple.Maps,bundleID,location,,access,2024-09-18T09:32:00.254Z,2024-09-18T09:32:10.258Z,144299,144333
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T09:34:13.371Z,2024-09-18T09:34:24.785Z,144761,144801
0,com.apple.weather,bundleID,location,,access,2024-09-18T09:44:04.314Z,2024-09-18T09:44:15.366Z,146815,146854
0,com.google.Maps,bundleID,location,,access,2024-09-18T09:47:48.676Z,2024-09-18T09:48:08.164Z,147595,147663
0,com.tplink.tapo,bundleID,location,,access,2024-09-18T09:47:53.530Z,2024-09-18T09:48:03.533Z,147612,147647
0,com.tplink.tapo,bundleID,photos,,access,2024-09-18T09:47:54.738Z,2024-09-18T09:48:58.571Z,147616,147838
0,com.apple.mobileslideshow,bundleID,photos,,access,2024-09-18T09:48:00.603Z,2024-09-18T09:48:04.289Z,147637,147650
0,com.apple.MobileSMS,bundleID,photos,true,access,2024-09-18T09:48:02.076Z,2024-09-18T09:48:04.289Z,147642,147650
0,com.apple.reminders,bundleID,contacts,,access,2024-09-18T09:48:47.171Z,2024-09-18T09:50:06.965Z,147799,148076
0,com.apple.reminders,bundleID,location,,access,2024-09-18T09:48:47.172Z,2024-09-18T09:48:57.445Z,147799,147834
0,com.apple.Passbook,bundleID,location,,access,2024-09-18T09:54:00.566Z,2024-09-18T09:54:18.002Z,148888,148948
0,com.google.Maps,bundleID,location,,access,2024-09-18T09:56:07.376Z,2024-09-18T09:56:26.772Z,149329,149396
0,com.apple.Maps,bundleID,location,,access,2024-09-18T10:01:31.075Z,2024-09-18T10:01:41.077Z,150454,150489
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:01:38.493Z,2024-09-18T10:01:55.498Z,150480,150539
0,com.apple.Maps,bundleID,location,,access,2024-09-18T10:11:50.531Z,2024-09-18T10:12:01.377Z,152607,152645
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:17:39.979Z,2024-09-18T10:18:00.008Z,153822,153891
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:18:21.354Z,2024-09-18T10:21:01.217Z,153965,154521
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:18:37.720Z,2024-09-18T10:18:57.170Z,154022,154090
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:19:00.871Z,2024-09-18T10:20:31.014Z,154103,154416
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:19:10.585Z,2024-09-18T10:22:49.448Z,154136,154897
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:19:10.732Z,2024-09-18T10:26:52.128Z,154137,155741
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:19:11.083Z,2024-09-18T10:20:26.045Z,154138,154399
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:19:11.654Z,2024-09-18T10:19:11.654Z,154140,154140
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:19:11.659Z,2024-09-18T10:19:12.024Z,154140,154141
0,com.apple.podcasts,bundleID,contacts,,access,2024-09-18T10:19:12.134Z,2024-09-18T10:19:42.794Z,154142,154248
0,com.apple.podcasts,bundleID,mediaLibrary,,access,2024-09-18T10:19:12.250Z,2024-09-18T10:19:42.794Z,154142,154248
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:19:14.248Z,2024-09-18T10:19:14.330Z,154149,154149
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:19:18.654Z,2024-09-18T10:19:50.249Z,154164,154274
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:20:45.151Z,2024-09-18T10:21:05.233Z,154465,154535
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:21:54.085Z,2024-09-18T10:22:14.261Z,154705,154775
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:22:49.456Z,2024-09-18T10:23:52.423Z,154897,155116
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:22:49.481Z,2024-09-18T10:26:52.122Z,154897,155741
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:22:49.594Z,2024-09-18T10:24:08.646Z,154898,155172
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:23:44.804Z,2024-09-18T10:23:54.919Z,155090,155125
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:24:12.375Z,2024-09-18T10:24:12.653Z,155185,155186
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T10:24:22.041Z,2024-09-18T10:24:36.417Z,155219,155269
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:24:25.759Z,2024-09-18T10:25:46.443Z,155232,155512
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:24:39.176Z,2024-09-18T10:24:45.120Z,155279,155299
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:18.899Z,2024-09-18T10:28:05.269Z,155625,155995
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:24.927Z,2024-09-18T10:26:25.144Z,155646,155647
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:25.526Z,2024-09-18T10:26:25.703Z,155648,155649
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:52.142Z,2024-09-18T10:30:34.047Z,155741,156512
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:52.161Z,2024-09-18T10:26:52.162Z,155741,155741
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:52.169Z,2024-09-18T10:26:52.229Z,155741,155741
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T10:26:54.617Z,2024-09-18T10:27:04.614Z,155749,155784
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:26:55.668Z,2024-09-18T10:27:08.048Z,155753,155796
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:26:55.711Z,2024-09-18T10:27:15.874Z,155753,155823
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:56.249Z,2024-09-18T10:33:46.681Z,155755,157182
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:26:56.261Z,2024-09-18T10:28:14.627Z,155755,156027
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:27:18.100Z,2024-09-18T10:27:28.151Z,155831,155866
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:27:18.659Z,2024-09-18T10:27:36.523Z,155833,155895
0,com.chromanoir.Zeit,bundleID,location,,access,2024-09-18T10:28:19.049Z,2024-09-18T10:28:38.661Z,156043,156111
0,com.chromanoir.Zeit,bundleID,photos,,access,2024-09-18T10:28:19.101Z,2024-09-18T10:29:20.294Z,156043,156256
0,com.chromanoir.Zeit,bundleID,photos,,access,2024-09-18T10:28:19.133Z,2024-09-18T10:28:27.606Z,156043,156073
0,com.chromanoir.Zeit,bundleID,camera,,access,2024-09-18T10:28:19.994Z,2024-09-18T10:28:20.057Z,156046,156046
0,com.chromanoir.Zeit,bundleID,camera,,access,2024-09-18T10:28:20.289Z,2024-09-18T10:28:27.130Z,156047,156071
0,com.chromanoir.Zeit,bundleID,photos,,access,2024-09-18T10:28:28.467Z,2024-09-18T10:28:30.745Z,156076,156083
0,com.chromanoir.Zeit,bundleID,camera,,access,2024-09-18T10:28:28.780Z,2024-09-18T10:28:28.847Z,156077,156077
0,com.chromanoir.Zeit,bundleID,camera,,access,2024-09-18T10:28:29.070Z,2024-09-18T10:28:30.523Z,156078,156083
0,com.apple.camera,bundleID,camera,,access,2024-09-18T10:28:35.076Z,2024-09-18T10:28:35.443Z,156099,156100
0,com.apple.camera,bundleID,location,,access,2024-09-18T10:28:35.198Z,2024-09-18T10:28:46.381Z,156099,156138
0,com.apple.camera,bundleID,photos,,access,2024-09-18T10:28:35.495Z,2024-09-18T10:28:36.157Z,156100,156102
0,com.apple.camera,bundleID,photos,,access,2024-09-18T10:28:36.314Z,2024-09-18T10:28:36.349Z,156103,156103
0,com.apple.camera,bundleID,photos,,access,2024-09-18T10:28:36.355Z,2024-09-18T10:28:37.931Z,156103,156108
0,com.apple.camera,bundleID,camera,,access,2024-09-18T10:28:36.478Z,2024-09-18T10:28:37.762Z,156103,156108
0,com.apple.camera,bundleID,microphone,,access,2024-09-18T10:28:36.801Z,2024-09-18T10:28:37.763Z,156105,156108
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:28:40.365Z,2024-09-18T10:28:50.367Z,156117,156152
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:28:44.327Z,2024-09-18T10:30:04.300Z,156131,156409
0,com.apple.Maps,bundleID,location,,access,2024-09-18T10:28:54.136Z,2024-09-18T10:29:04.281Z,156165,156200
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:29:29.456Z,2024-09-18T10:29:39.454Z,156288,156322
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:30:34.041Z,2024-09-18T10:31:50.020Z,156512,156776
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:30:34.152Z,2024-09-18T10:37:11.534Z,156512,157894
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:30:34.279Z,2024-09-18T10:32:15.467Z,156513,156865
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T10:30:35.324Z,2024-09-18T10:30:44.352Z,156516,156548
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:30:47.634Z,2024-09-18T10:30:58.555Z,156559,156597
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T10:30:49.204Z,2024-09-18T10:31:02.153Z,156565,156610
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T10:30:49.431Z,2024-09-18T10:32:12.368Z,156566,156854
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T10:30:59.347Z,2024-09-18T10:32:10.050Z,156600,156846
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:30:59.368Z,2024-09-18T10:32:01.527Z,156600,156816
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:30:59.368Z,2024-09-18T10:32:14.310Z,156600,156861
0,com.apple.MobileAddressBook,bundleID,contacts,,access,2024-09-18T10:31:00.280Z,2024-09-18T10:32:02.984Z,156603,156821
0,com.apple.mobilecal,bundleID,contacts,,access,2024-09-18T10:31:01.714Z,2024-09-18T10:32:14.310Z,156608,156861
0,com.apple.Fitness,bundleID,contacts,,access,2024-09-18T10:31:02.380Z,2024-09-18T10:32:14.311Z,156611,156861
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:31:58.989Z,2024-09-18T10:32:09.039Z,156807,156842
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:31:59.011Z,2024-09-18T10:32:09.008Z,156807,156842
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:32:09.061Z,2024-09-18T10:32:19.135Z,156842,156877
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T10:32:12.215Z,2024-09-18T10:32:14.935Z,156853,156863
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:33:46.701Z,2024-09-18T10:34:55.670Z,157182,157421
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:33:46.725Z,2024-09-18T10:39:19.081Z,157182,158337
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:33:46.768Z,2024-09-18T10:35:23.690Z,157182,157519
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:33:47.320Z,2024-09-18T10:33:47.391Z,157184,157184
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:34:07.002Z,2024-09-18T10:34:26.355Z,157252,157319
0,net.whatsapp.WhatsApp,bundleID,contacts,,access,2024-09-18T10:34:39.142Z,2024-09-18T10:35:54.711Z,157364,157627
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:35:19.611Z,2024-09-18T10:35:37.039Z,157505,157565
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T10:36:31.958Z,2024-09-18T10:36:31.959Z,157756,157756
0,com.apple.mobilemail,bundleID,contacts,,access,2024-09-18T10:36:35.736Z,2024-09-18T10:36:40.911Z,157769,157787
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:37:11.549Z,2024-09-18T10:38:14.529Z,157894,158113
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:37:11.602Z,2024-09-18T10:39:19.081Z,157894,158337
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:37:11.679Z,2024-09-18T10:38:36.897Z,157894,158190
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:37:12.231Z,2024-09-18T10:37:12.310Z,157896,157896
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:37:56.504Z,2024-09-18T10:38:06.504Z,158050,158085
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:37:56.548Z,2024-09-18T10:38:08.114Z,158050,158090
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:39:09.038Z,2024-09-18T10:39:09.098Z,158302,158302
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:39:09.043Z,2024-09-18T10:39:19.081Z,158302,158337
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:39:09.621Z,2024-09-18T10:39:09.718Z,158304,158304
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:40:07.422Z,2024-09-18T10:45:29.163Z,158505,159623
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:40:07.425Z,2024-09-18T10:41:36.428Z,158505,158814
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:40:07.451Z,2024-09-18T10:40:09.121Z,158505,158511
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:40:07.473Z,2024-09-18T10:40:07.487Z,158505,158505
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:40:07.492Z,2024-09-18T10:40:07.574Z,158505,158506
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:40:08.035Z,2024-09-18T10:40:08.035Z,158507,158507
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:41:36.434Z,2024-09-18T10:42:39.597Z,158814,159034
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:41:36.477Z,2024-09-18T10:48:33.054Z,158815,160262
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:41:36.509Z,2024-09-18T10:42:52.587Z,158815,159079
0,com.burbn.barcelona,bundleID,photos,true,access,2024-09-18T10:42:19.899Z,2024-09-18T10:42:24.982Z,158965,158983
0,com.burbn.barcelona,bundleID,photos,,access,2024-09-18T10:42:20.032Z,2024-09-18T10:43:35.029Z,158966,159227
0,com.burbn.barcelona,bundleID,photos,,access,2024-09-18T10:42:20.058Z,2024-09-18T10:43:20.394Z,158966,159176
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:42:46.330Z,2024-09-18T10:45:26.442Z,159057,159614
0,com.apple.Maps,bundleID,location,,access,2024-09-18T10:42:50.563Z,2024-09-18T10:43:00.705Z,159072,159107
0,com.apple.Maps,bundleID,contacts,,access,2024-09-18T10:42:50.877Z,2024-09-18T10:44:06.823Z,159073,159337
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:42:52.646Z,2024-09-18T10:44:07.583Z,159079,159340
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T10:42:54.227Z,2024-09-18T10:43:19.551Z,159085,159173
0,com.burbn.instagram,bundleID,location,,access,2024-09-18T10:43:27.902Z,2024-09-18T10:44:01.532Z,159202,159319
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:44:11.481Z,2024-09-18T10:44:21.526Z,159353,159388
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:44:21.646Z,2024-09-18T10:44:31.645Z,159389,159423
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:45:07.526Z,2024-09-18T10:45:29.120Z,159548,159623
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:45:07.801Z,2024-09-18T10:48:19.504Z,159549,160215
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:45:29.163Z,2024-09-18T10:46:35.115Z,159623,159853
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:45:29.259Z,2024-09-18T10:51:37.906Z,159624,160905
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:45:29.508Z,2024-09-18T10:46:48.171Z,159624,159898
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:45:29.937Z,2024-09-18T10:45:30.219Z,159626,159627
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:45:34.227Z,2024-09-18T10:45:37.830Z,159641,159653
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:47:20.612Z,2024-09-18T10:47:30.610Z,160011,160045
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:47:39.828Z,2024-09-18T10:47:39.886Z,160077,160078
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:47:40.481Z,2024-09-18T10:47:40.584Z,160080,160080
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:47:49.695Z,2024-09-18T10:47:49.752Z,160112,160112
0,com.apple.findmy,bundleID,contacts,,access,2024-09-18T10:48:08.600Z,2024-09-18T10:50:00.359Z,160177,160566
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:48:25.054Z,2024-09-18T10:48:25.055Z,160235,160235
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:48:33.062Z,2024-09-18T10:49:35.344Z,160262,160479
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:48:33.094Z,2024-09-18T10:55:20.451Z,160263,161679
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:48:33.229Z,2024-09-18T10:49:57.277Z,160263,160555
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:49:11.515Z,2024-09-18T10:49:25.068Z,160396,160443
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:49:37.757Z,2024-09-18T10:49:47.774Z,160487,160522
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:49:41.229Z,2024-09-18T10:49:42.259Z,160499,160503
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:49:48.244Z,2024-09-18T10:49:48.244Z,160524,160524
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:49:48.249Z,2024-09-18T10:49:48.351Z,160524,160524
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:49:50.141Z,2024-09-18T10:50:00.572Z,160530,160567
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:49:53.962Z,2024-09-18T10:49:53.987Z,160544,160544
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:49:53.992Z,2024-09-18T10:49:53.992Z,160544,160544
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:50:36.821Z,2024-09-18T10:50:46.821Z,160693,160727
0,com.apple.MobileSMS,bundleID,photos,,access,2024-09-18T10:51:16.920Z,2024-09-18T10:51:32.495Z,160832,160886
0,com.apple.MobileSMS,bundleID,contacts,,access,2024-09-18T10:51:32.153Z,2024-09-18T10:51:32.495Z,160885,160886
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:51:37.993Z,2024-09-18T10:52:39.831Z,160905,161120
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:51:37.993Z,2024-09-18T10:56:58.295Z,160905,162019
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:51:38.066Z,2024-09-18T10:52:57.003Z,160906,161180
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:52:12.569Z,2024-09-18T10:52:22.566Z,161025,161060
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:53:16.385Z,2024-09-18T10:53:16.453Z,161247,161248
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:53:16.633Z,2024-09-18T10:53:27.990Z,161248,161288
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:53:18.906Z,2024-09-18T10:53:18.913Z,161256,161256
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:53:18.926Z,2024-09-18T10:53:19.001Z,161256,161256
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:53:19.564Z,2024-09-18T10:53:19.634Z,161258,161259
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:55:20.458Z,2024-09-18T10:56:23.451Z,161679,161897
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:55:20.496Z,2024-09-18T10:56:58.295Z,161679,162019
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:55:20.554Z,2024-09-18T10:56:41.208Z,161679,161959
0,com.google.Maps,bundleID,location,,access,2024-09-18T10:55:57.216Z,2024-09-18T10:56:07.251Z,161806,161841
0,com.apple.weather,bundleID,location,,access,2024-09-18T10:56:22.948Z,2024-09-18T10:56:32.945Z,161896,161930
0,ph.telegra.Telegraph,bundleID,contacts,,access,2024-09-18T10:56:49.765Z,2024-09-18T10:58:04.743Z,161989,162250
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:56:54.915Z,2024-09-18T10:56:58.294Z,162007,162019
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:56:54.916Z,2024-09-18T10:56:55.035Z,162007,162007
0,ph.telegra.Telegraph,bundleID,microphone,,access,2024-09-18T10:56:55.040Z,2024-09-18T10:57:10.459Z,162007,162061
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:56:55.500Z,2024-09-18T10:56:55.598Z,162009,162009
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:10.687Z,2024-09-18T10:57:17.279Z,162062,162085
0,com.apple.Music,bundleID,mediaLibrary,,access,2024-09-18T10:57:10.687Z,2024-09-18T10:57:17.279Z,162062,162085
